Feature 1,Feature 2,Label
1.3121623889713177,0.7859225969058794,0
1.5590773677074086,1.719644504815491,0
1.6353064556083146,2.156703855272364,0
2.5785214977288784,2.349654456993174,0
1.2358560760935569,0.5622085261984215,0
3.3645318481024713,1.3105508154500622,0
1.3477064000649808,1.4788106876988891,0
0.15693044984335147,1.5220259959595133,0
1.5203441859920523,2.6203582983435125,0
2.698457149107336,2.0037708890862693,0
2.9318483741143035,2.339964983801262,0
1.9843178883974453,2.160928168298223,0
1.8093465064186007,1.6051504859665497,0
1.7322664631060336,0.8719886685299931,0
2.2804417053162958,1.0068763890704193,0
2.8416312640736363,1.7505414198390512,0
2.0494949816500907,2.4938367762809563,0
2.643314465062928,0.42937659136654727,0
1.7930963238360282,2.8801789120807824,0
0.30189418056774553,2.3872804753950634,0
-0.25556422940218937,0.9774931563643965,0
2.038630551840188,0.34328489767804626,0
1.0144892623158492,0.5281649925364131,0
3.64813493220756,2.164227755487334,0
2.5672902778526696,1.7773248994848454,0
1.646568251242801,0.38352581134896746,0
1.7081626372521372,1.2385077881883766,0
2.8579239242923364,3.141101866657573,0
3.466578715574178,2.852551939461232,0
1.401346063077014,0.8841030140396056,0
2.766663181645086,2.356292817472289,0
0.23146154932296925,2.355481792743769,0
2.8145198224878665,2.05892558918163,0
1.8149463289906584,1.1923515123836443,0
0.5534653004366121,2.8002979493400275,0
1.690885555228291,1.7665333384563073,0
3.7327211869191332,2.6845011068591904,0
2.3708250012811023,2.1420618051872355,0
3.519994860765773,3.7195893074161948,0
2.929505111479528,2.5822245913979245,0
-0.09460307120614475,2.1237219142335064,0
1.869893045806296,2.0939532293855687,0
2.943046087322518,-0.7396771671895563,0
1.4306879465298148,2.2699043549407616,0
1.5331544539472375,0.5830938868737405,0
2.8689634868967953,2.276871905846128,0
1.0288954295555155,2.314817204515824,0
2.821585712049796,2.005292646299361,0
2.800564803430997,2.0782601751616614,0
1.6047710173456458,0.840579483600087,0
1.9140692330283873,2.1942929380457716,0
2.875832761587331,1.8848925315127734,0
2.457415606220991,1.0353879862662716,0
1.2173708441724749,1.8896107009731122,0
0.9453715360149861,2.8202478373246813,0
2.463130329318607,2.279095764392453,0
2.3389041252159446,4.021043561484797,0
1.5311358120332044,-0.20144128550055784,0
2.1993001968964654,1.9493964590383341,0
1.4824809574895967,1.0211701406412301,0
1.560810478197852,2.1813384292178215,0
1.4971832993574616,4.412453679543749,0
1.039495618366852,1.2068826372923285,0
-0.28862004001452846,2.251484415021537,0
-0.0164066277997601,1.4605453666254986,0
1.724329465439443,1.2902720341531118,0
3.738872677454511,2.994394391315499,0
3.3191368763015756,1.1175811814500816,0
3.1285940645145685,2.4960009463439623,0
2.7714059486768456,3.029438828782767,0
1.0912367540409469,1.5756823790220986,0
2.862596011328451,-0.6556190929749328,0
3.513328082573205,2.553132064207584,0
1.954296039339765,2.2205076557571735,0
0.9700647166910235,1.6500566354108952,0
3.1002843382203737,3.298021972326221,0
4.696224052563579,1.9260753337195848,0
1.3414470331949961,1.4857660340600112,0
0.9819581247126352,1.9221452440591493,0
2.3827324300122683,1.9657577194680462,0
3.0963468456657983,1.7657841986554634,0
1.6525493475014368,1.4187315231396749,0
0.36736547376550477,0.432232275691546,0
0.8208420693623122,3.301428071664761,0
2.8952602728899297,3.37496406639299,0
0.6677883454054983,0.03137531021397977,0
1.3399436798659172,2.175818953296028,0
2.4986902749098276,3.047972155968053,0
2.284279670807215,3.742668780655631,0
1.7773943190516794,1.0869207819582036,0
0.3187817845055665,1.11102864190455,0
2.242117960985123,1.1112797426463692,0
2.936742463535257,3.412327706037443,0
-0.369586905226603,2.864052300497648,0
-0.23960405866173673,2.4014990550902873,0
3.22487056419366,2.064856106343576,0
0.7203108267957605,1.4145687957222273,0
1.7383545542890992,1.817755216210057,0
1.7971031592333329,1.8901172206906862,0
2.213480048910169,0.7914263462667788,0
1.7579801701297806,3.5182611703557054,0
1.6153545768574822,1.556163906844802,0
3.078197303714238,-0.5591846663440965,0
3.181378601288286,1.3680962419948326,0
2.1639285724525865,2.0963213559211966,0
2.942468119220394,1.7324052537646524,0
1.3219742184355496,3.297845790651099,0
-0.36417381714118013,2.0203341817052434,0
0.6520745773708796,1.238426611743441,0
4.011256681463137,1.955404573544143,0
2.1950696971513812,0.21843714429440864,0
1.2709553412053043,2.1965574007287847,0
2.354757693113218,2.616886554393279,0
2.0086278989175765,2.5270042084546596,0
2.453781912635684,0.17025958899546856,0
2.0370057219101496,2.767902407732704,0
2.5898798207345193,1.63614119002921,0
1.1943734924606322,0.8816880756783678,0
1.8689459884585877,3.133079879559722,0
0.048195898518397895,1.340108270270502,0
0.860197544573226,2.7849575212405,0
1.445690373428699,1.5293623418452085,0
1.783050430063351,2.4453932508947975,0
1.6076110018503633,-1.0461430547999266,0
2.5433118913875195,2.4390429576720427,0
1.7804589716687866,0.9159633793280655,0
2.351780110681358,2.379235533535587,0
1.5299671172991252,1.7832685294244615,0
1.0698434974756788,1.8214109079126708,0
0.44957065491651904,2.4173188210318353,0
1.055631509175706,2.2381031478323123,0
0.5940370837321007,1.4099423541304603,0
1.8895105949340723,0.3393001881307367,0
2.115147873140092,1.6208524371200772,0
0.25764380219076943,0.6967572458876843,0
2.6051200840821664,2.895555985551324,0
1.8680913602200329,2.4047618120404977,0
2.2238435633129106,2.329622982127738,0
3.285984007080293,0.49300160178572794,0
2.6764607323616234,1.6179910444221797,0
1.7757410657483597,1.69775026954493,0
1.6248528833387161,0.7738038082169809,0
2.1833391992576012,3.6709430327888573,0
1.9438669795512429,1.9986149572649043,0
1.3127009628433366,1.8825254535818885,0
2.4661664260340306,1.629757559295657,0
1.546195958947999,2.4032645401632466,0
1.0819952301809546,2.2524966270768725,0
2.8203217972614216,3.3599485416794845,0
1.9096179927230532,3.3675972398067135,0
3.034409886481518,1.0037873596289337,0
0.7820614884068491,1.6950363621455795,0
3.0289354925948544,1.9277129924399952,0
1.3993424423422116,3.5522431800485608,0
2.2869044880033464,-0.3205942757907416,0
2.3171606262926887,2.520040614570868,0
2.225608654471104,2.4497121002319924,0
1.9327243910770182,0.6816041303552658,0
1.6292959967795466,1.0543842044437086,0
1.0672590892056222,0.7369316508977246,0
2.4524890926396465,2.0978961454126273,0
1.551834637319292,1.3506620722696119,0
1.9765768949785478,3.079194728112489,0
-0.004215715498915085,2.376876520850893,0
1.4542880259822177,0.1154141550205523,0
0.05429691683604121,1.087216505864708,0
2.2195095557930453,2.3930629339800915,0
1.0610184273222147,3.0170209914132444,0
3.422983496516106,2.39608658495656,0
1.4085973321918892,3.1244191845103684,0
2.7553956956633385,2.867407411354918,0
1.3435363250284684,-0.8345545052747023,0
4.116791021483675,0.3891215965500663,0
1.9642319281397789,4.38074535121975,0
2.330576756274374,2.9492464735582358,0
0.49760343061828727,0.22233304526629372,0
1.4672972080204456,3.0907497344345,0
1.65375055235269,1.2053636789285012,0
2.1979672899449674,3.0819352184772653,0
0.5550598009266283,0.7894570058766484,0
1.211330745490634,3.0946383747120914,0
2.234821525948732,4.132153410570444,0
2.936445725831116,1.9649048231303297,0
3.265077838088766,2.211497012731878,0
1.295078647492555,2.6799748442451024,0
1.3036733461389172,1.7096028991961332,0
3.327782695957983,1.8987185137826006,0
1.1968586126583718,1.5356623085645085,0
3.021790585588673,1.447459326583271,0
1.6131291531493535,1.4897072603663715,0
2.18392549434031,1.6145102396243918,0
0.39816395102746305,1.1128190581549597,0
1.0672109584935616,3.243319384455155,0
2.8126740421090424,2.5872593793998258,0
1.49464168273559,1.1842084580060286,0
1.492482398342643,0.948119897448326,0
4.497200391587008,-0.24532164837140202,0
2.564008535073809,0.7154477020074728,0
1.8956565085053074,1.0119980575062657,0
0.8223710375173692,0.8598036990650384,0
3.754986153742059,1.867011577690408,0
1.2342978055219138,2.555786964082873,0
2.0103493145662994,2.7200337593416526,0
0.17574334406217007,2.3036039044620016,0
2.7726948371023816,0.3384017088854363,0
2.4481952844233126,3.6961815728281606,0
1.9851422966452972,2.821405937024811,0
2.67057045031091,1.292494302489423,0
2.0397667345864954,0.43300528913839753,0
1.5486969628974738,2.265687974966236,0
2.7231004937377983,2.0246121252479115,0
2.7199837301431655,0.8970937870446303,0
1.8983027254451283,2.0192793845130774,0
3.8495912466796365,1.7858333437999159,0
1.500983362005817,2.0213512238435487,0
1.0808865551300562,2.192753849065216,0
1.6349447834537423,0.20867245195881634,0
1.9414134488661392,1.6824569060698007,0
0.36757669793201675,1.9328658453854781,0
3.4893559620744803,2.521303748275714,0
2.611927192731158,0.6585032744169574,0
2.4768983689222224,2.148449581380078,0
2.5290452383344317,2.4226286217088258,0
0.6402192744961863,1.9585991884420326,0
1.242129139574834,1.9499159057151778,0
1.1025990730981694,3.312470367140996,0
1.1410276115556577,1.101057843534464,0
2.0745864065435535,0.9229009305960052,0
1.5753366975671343,1.170035402462038,0
3.4111720638896115,2.7858038268311724,0
1.9425304815346054,1.6087829478259836,0
2.9409176145751132,2.4052040803228882,0
2.4980524046828565,1.9738077626557495,0
0.31176997222856784,1.8875340174404474,0
1.4675100807909323,2.645055273459877,0
3.011842432994189,1.3420489552388313,0
2.4683852342770516,3.735878997685713,0
1.332287279429441,3.681921740073138,0
1.147414152829353,2.0229597556079515,0
1.9888543881581588,2.0114988998700625,0
1.1623219580920547,1.4088168962355703,0
1.3322797136406006,2.3269625954044573,0
2.3300351145103115,4.225944331738258,0
3.370989006291121,1.490156757861521,0
2.324869615796186,2.9971179807917596,0
2.0306018243385178,1.9303584215530645,0
2.051574942769889,2.867276628808428,0
1.1516794771947674,1.6743305311798258,0
2.470433144846482,2.3114470715541557,0
2.2395827598563915,1.6301988336961968,0
2.972535789142537,4.133868247204537,0
2.406415493676206,1.8068232984501602,0
2.7557402888945424,1.4608673632470102,0
1.2503096552971034,2.032808747613712,0
-0.5827966329699446,0.8460496363479906,0
1.652038144079154,0.6466111418522866,0
0.9673568981078704,1.5632516625419925,0
0.35703470646939084,1.593928203740168,0
1.4647298354671556,2.025405208385016,0
3.154184030494019,2.172504416492866,0
2.021062021342064,2.0994544570307117,0
2.2273927751211287,0.9832613513902311,0
1.885224675229202,2.308751241836613,0
0.6292400174569395,2.8656529228158534,0
3.0813760344581897,1.3686240115506112,0
1.7586622085468955,1.1218096571899268,0
2.699380483587817,0.9387777125540908,0
1.7775229897570797,1.1410800921923285,0
2.0509542770112894,0.205770728510279,0
3.326461642365693,1.035393575793736,0
2.059894683116276,1.7874769552296907,0
1.2378854880775019,1.1122198633640648,0
2.9363985435524596,1.4743594068980603,0
2.271170184637311,1.198503114605625,0
1.3528185681522393,2.4722471500878487,0
2.9304084961111165,1.82468359767298,0
0.5780801283595631,3.9979560797500047,0
1.1434506917657905,0.4584126003282125,0
4.594424587768152,1.595967706149063,0
0.5382673117385919,1.3165602332113182,0
2.367544896022269,2.19031155759394,0
1.14827080274641,3.8227236001279596,0
1.478420322006627,0.815313409588448,0
2.9606933984606596,3.3290628465396823,0
1.1825069023837735,0.5986527069606895,0
3.0304382674156045,-0.04732361305796173,0
0.7733783406033845,2.967446150050235,0
1.9446474519776105,1.736062651407312,0
2.3528166064943785,1.8472255764545913,0
0.7013132778369098,3.2760753460061878,0
3.3250140528868153,2.2053325637779597,0
2.0451340154320103,4.339624806020058,0
1.723567154984163,1.7404230181659606,0
2.3644812492405056,3.4713219561423383,0
3.592770754417484,1.7414273683232286,0
2.3083312459593452,0.6219165329359229,0
1.6880238920837871,1.1597096045206934,0
0.9931682477010162,3.681576716267328,0
1.2077133381938552,1.4683940919885452,0
2.365848787916858,3.2978252669735855,0
2.4811151263888354,4.759355114021583,0
1.9253320217488503,2.258716440229746,0
2.2756006739840564,3.4350493867891547,0
2.507238951109615,1.883770299612851,0
1.0525114050931204,2.2444434559616324,0
3.4013448312919596,1.5896182063421294,0
2.5289436184165823,2.246147788684844,0
2.8635196583813145,1.1952462593621307,0
4.346647030526562,0.7208388929717418,0
1.6344489100139628,2.9380925409056458,0
2.2967331724941134,2.8299861590811033,0
1.5038976660174377,1.925195017319659,0
2.0122319836388174,3.5692596145359046,0
2.690429024383049,2.7966721083646715,0
1.3420739074632047,2.9688826385630507,0
2.2255816635688035,3.3891453156779274,0
4.014060154918468,1.6932342239729954,0
1.5936968695549374,1.1359550088976305,0
1.8564204882836794,1.6179745510496164,0
2.3595043995710103,1.855433183066264,0
1.6384007192183803,3.0645851361278518,0
1.0621197688485484,2.4331079531513438,0
1.5940582728115165,2.7243685048699646,0
3.3852615467222305,1.6969017465759273,0
2.4410329072731516,2.17879286573318,0
1.2005776004569033,2.2407875097419385,0
2.289120505278812,2.412870820446175,0
1.8016011031799541,2.0941923003101466,0
0.8523890551568647,1.6418859245201434,0
2.555962679709798,2.8924738873315303,0
1.5776851758747292,2.1047140294332842,0
2.2280533251240673,2.201479946704433,0
2.54077358530039,0.1819223696164305,0
1.9506759298524274,2.239033601246765,0
0.9996696510462946,3.67398570701071,0
2.161559267238168,3.5634047450289295,0
1.2094769781669228,1.092699878474673,0
2.224252220965682,0.32131163717134337,0
2.2149655906260937,2.097219232002918,0
3.015665281542101,2.701041341165097,0
1.582522650114966,0.9025033452297553,0
3.7123052213432963,1.20788497943485,0
0.9544754429305342,0.9151439405385549,0
3.1173053155366643,1.481099795575148,0
1.2462955338193993,2.1376898259033474,0
1.793055289442709,1.3219045392137532,0
2.7539914669784795,3.065315492097995,0
2.985317508939867,2.766919669661199,0
2.402625531130035,0.2241120000381711,0
3.6692508063769687,2.301989210357553,0
2.6081564276006413,3.1149623229474024,0
3.433352502881992,2.4183980113091925,0
2.4355461592956535,1.4007757225402806,0
2.03308975113876,1.1458387391856455,0
1.2800594678581052,1.1064255976858086,0
1.8439761090027127,3.0490931879200103,0
5.17097477329018,2.1894996375479137,0
0.65158691224388,3.264983329856256,0
1.6992161235239729,1.339391406023008,0
2.209849477923055,0.7593754004437725,0
2.222463164008607,1.911624476800845,0
2.0983779068154758,2.381416254209171,0
2.067492257240807,2.0163380841128924,0
2.2843145189979444,2.415400626171127,0
0.9685175396847423,0.5700087413145516,0
1.9383619478277851,0.567264510065892,0
2.087531470921671,2.93874687568231,0
2.607111671916046,0.9518295931745269,0
1.1397375480424812,2.3283012950007556,0
1.59870219486649,1.6833447049478931,0
2.596906481247954,1.0127133065423477,0
1.5987652900888176,1.1999175239153987,0
0.9568705019646444,1.1429218113288353,0
2.677462169346412,2.0518203894824216,0
1.1208393711649252,1.7688983924070034,0
0.3611926928778222,1.2666871924163343,0
4.149574534867287,1.9097561503342495,0
2.7316589270303924,1.934511624855517,0
2.3481692352418087,2.663258089679174,0
0.8953834024735292,1.9690637427260411,0
3.578865194416488,1.204499449946709,0
1.4335601462677807,1.6923087226329983,0
2.2690240731762468,2.5249178636458827,0
3.2674116548186567,2.4994982334686595,0
1.937946874201666,3.259167129610814,0
2.704111022141582,0.5043204837429838,0
4.526368240355998,3.7699213881967335,0
1.831785777232926,2.377910101738475,0
3.324358749995839,1.8277992073031173,0
2.7303517903770196,3.1045784735714763,0
0.985174092265559,1.3976681464171379,0
2.9214083978105814,2.4608144771488307,0
2.9237965603139466,1.867431985346282,0
1.710994789045767,0.0013605244166272623,0
0.8539995734925567,2.0470660946584935,0
2.8245572195642366,2.5311783665356953,0
1.871758025972298,1.7282284335093032,0
2.21717963263828,2.078211181092152,0
3.404545514939712,2.1464407704782498,0
0.5187540378027016,0.727441864967683,0
3.51875933696358,0.8288395385499197,0
2.764497453033534,1.7316272647906188,0
1.8302417060975145,1.86586721723158,0
3.2213849594591983,1.8071581714560354,0
1.966680717154847,0.4691965026005074,0
2.206690511708003,2.5310425069780598,0
2.239145580653787,3.3978962610867356,0
2.055171354780232,2.2989774561190175,0
3.648504010268179,0.44998581064185217,0
1.5441746522006312,3.4261587520192665,0
2.9361291483110823,2.6783800988404702,0
2.832650739464478,2.327066209121022,0
3.6315974275322715,2.3777591697307177,0
2.2398671058952786,2.1589586741256435,0
2.192863955550386,0.8429827191841321,0
2.7706730544633436,1.8695602662166726,0
3.8219150978604057,1.924349529411577,0
2.4209182841756567,2.2466021862613346,0
1.3744429648907466,2.9921368285185057,0
3.9050636405600176,1.9852227803401552,0
1.6995212144145777,1.6449712689446259,0
0.10763810668265861,1.8221868562969874,0
2.250998116008324,3.054757925180283,0
2.960047741149928,1.5835009175633075,0
1.7231770052261117,3.1239053056144392,0
1.826536102927121,1.489970460244383,0
3.3925184494342724,3.0375856670506343,0
2.018791791774258,1.4062225522213325,0
-0.011880319244709003,2.589703605574724,0
1.1036302774478197,0.037267990859247924,0
3.584820527349018,2.647967791009888,0
0.8609918068830347,0.785598617040741,0
2.8709617821716193,1.1220293834641297,0
3.296149867527883,2.616459312626155,0
2.5365965205668237,2.4046954556143003,0
2.191450872023912,2.8805111991771106,0
1.5459196374843949,2.0859519734343848,0
2.7519465876771956,2.562989718586128,0
0.8050131947313397,1.499590332695736,0
2.2528035054191546,1.591985290960103,0
3.774658560973333,1.606846805245887,0
1.8377815524233092,2.769430178177304,0
2.3305327432349157,1.8547255427952307,0
1.2435064711192516,2.301514057396766,0
3.0390964403783927,2.4790952240982285,0
1.2218164785438779,3.736774956976711,0
0.5534221099641057,0.41731435819721097,0
2.9605572244572285,2.22584047860269,0
1.4505014536959597,0.9014292724446704,0
4.320799839280298,2.117090872155442,0
2.5342011708457717,2.3178850972381815,0
2.434807957731158,2.5400944605248057,0
2.732424009754876,1.6247775992393274,0
1.7083580136481555,0.25897719164109856,0
1.2196955934984606,2.271112796446715,0
3.0450233755026908,2.599039526376184,0
1.6593076561220697,0.7368270879148457,0
-0.7773591454274333,3.1517339747807993,0
1.4107710134898501,1.5515349937959408,0
2.1315739679080687,0.5944399526081101,0
1.6502178198884632,4.023471949769974,0
2.5053869385773426,2.3592491565134566,0
0.41750552201824154,4.243601894582641,0
0.5772050913736573,3.9223247554443983,0
-0.1150560151878075,3.40536543872442,0
3.6180542690002255,1.1755908786721654,0
2.4225803722728827,2.547480572104665,0
1.1862055167686942,0.5508823892630696,0
0.6822826568592346,2.5410082199598074,0
1.9148843974805942,1.4356989666978395,0
2.9667680111664603,2.5080679093914777,0
1.2445372736343665,0.7987984809826107,0
2.5232617386880767,1.462416631441938,0
2.0992048625315025,3.5762989726277175,0
2.5023282400747795,1.1377330002467634,0
2.160661189819773,1.0473550471846123,0
3.608522155948724,1.4384212503967793,0
2.207270746973619,2.307732574679432,0
2.1592504683737026,0.041451044863461295,0
0.5535789360166714,1.5476497244309084,0
2.3194318333315307,1.8622207857142294,0
1.0428525268489832,0.6515756808782991,0
1.5984424555006564,1.5315239553202769,0
2.5128364575927566,1.6736815378416818,0
2.6027076564293297,1.4053502302795946,0
1.7440423307857316,1.6519536203573806,0
1.2176330330979104,2.62511865643373,0
1.186404002905493,1.4783584900293811,0
1.9268803540518027,0.7026203440432601,0
1.6750650416795008,1.2886936402572116,0
1.6118458075177504,1.9400719973289093,0
1.2000863768593353,1.7799242201796444,0
3.308668752352179,1.974201441745513,0
3.1452621730192245,2.346494442006761,0
2.7741606098188165,1.2255410312291741,0
2.1049071650855127,2.133912922615476,0
1.3873742611250643,1.1771716757057182,0
0.5097346120927018,3.496139636951632,0
1.0275971106475024,3.3462210732223,0
1.5325068263421464,1.1375067002752661,0
2.6225191403049974,1.3688080582531428,0
2.568458918924277,1.6671882351477905,0
2.4804244961177866,1.031813936092895,0
2.8313510579847683,2.4879726826630044,0
1.0803493099373382,4.642935721014742,0
2.540123026400494,4.290467070530539,0
3.600267818748759,1.8111652197822161,0
1.587728245395457,1.5965408165791988,0
0.1699714495721898,1.3041648806504527,0
2.2467660239799705,3.5259575608848084,0
1.2272281170217978,2.8820565993630107,0
0.747406658496681,1.4136799747888675,0
1.542359405710474,2.3718110814974933,0
2.457309646720811,2.962341744814345,0
2.7708369604049365,2.2431682154024917,0
2.3903649435086223,3.5885306910975325,0
1.489073818767737,2.774728319067162,0
0.1918560735017485,2.411334242897609,0
1.5167504575208925,2.00257118243151,0
3.040086245053703,2.164643809526398,0
2.885187541208927,3.473764815138405,0
2.3890939688657205,3.1710410646204883,0
1.6734390223207922,1.991790117730386,0
1.477380583601522,3.042977594646376,0
2.4140913537935953,1.4927655381050773,0
2.154668833646332,3.0415683888185816,0
1.9607320089620468,1.0510671891502366,0
2.1319117557874123,0.0194344089310603,0
2.768770644399475,1.5786724126753195,0
1.5306892637208933,2.8756956787795067,0
0.6348371227748313,3.947098642820358,0
1.5197579582617766,1.476749056615105,0
3.021224743167163,2.7086952731104263,0
4.4512297190750765,1.7887940163684801,0
1.8795933613355902,0.5206840200367464,0
1.6678977226511749,1.278568704428244,0
1.551232986894501,0.2558122434460448,0
3.660607559894514,0.5833965175743594,0
-0.802202798391713,0.8115755784169807,0
1.3961604472038491,0.8504459367428818,0
3.0983035407325126,1.862160821403906,0
2.025385604406459,2.6103917643054126,0
2.286012526978118,2.978567297446043,0
0.8905224463638548,1.4524818993205684,0
2.665967146069538,-0.53455446208423,0
0.6248155206827593,2.5009922321799465,0
1.5197509650050747,2.9361075501096976,0
2.809180296853163,0.8019071198089618,0
2.4066570874668813,3.2016978556675064,0
2.147434401650972,1.0225351227541308,0
2.87938994191337,2.6354245265539955,0
2.5426107834987963,2.7159388934369915,0
-0.994612860227619,2.8809375610809713,0
3.8081318105789754,2.436638474629293,0
2.192728996499727,2.696438673391439,0
2.338225473685115,2.651781261700616,0
2.001471000245411,1.2332951454630998,0
0.9956772877853866,1.001808271768136,0
0.6269574490491048,0.9322579889808935,0
3.761266127419863,2.754095663656243,0
1.3749726093153287,1.609607306014492,0
2.112557530906454,1.344454970515642,0
2.0675168571743248,2.777604137902912,0
1.9642572664518265,2.336015742661992,0
2.886491539359616,1.7278682439817918,0
2.284790599134363,1.6906224071166387,0
1.9714711301655836,1.67526973491704,0
1.4711301464438846,2.1737118529870236,0
2.5665453158182125,2.1463044460010443,0
2.498726958311932,1.26206821975877,0
0.7962648078002206,2.4170435029676036,0
2.6878813911747548,2.0498572665998225,0
3.348035780424719,2.9076987979878988,0
4.6805708407690005,1.7991914860043345,0
1.001151203904632,1.2598632092604864,0
1.4345021936253437,2.4760313834381145,0
-0.1580685639612569,3.3185510180908366,0
1.7607034088576559,1.753206442211248,0
0.9206568339750048,1.8857744485498198,0
2.0132397676675335,1.8780550723997227,0
2.3390592559424306,1.4103679580489703,0
1.104184239589173,2.54832813049798,0
2.0986674538157954,2.197181055197367,0
3.0590272544419665,0.9774356087393143,0
1.144759542749136,3.2572196508289943,0
0.5171166424259575,0.6905878536689858,0
2.8178618311849957,2.2382001920220387,0
2.105232137059276,1.9083405918996168,0
2.0312675470275696,1.907887885308044,0
3.3554427025944182,1.601851871249925,0
1.8386264637222207,3.7944488052250733,0
2.027509702029836,4.232016389525178,0
1.8950202989810465,3.3674149824601587,0
0.3446559616903222,2.1536444608156664,0
0.41552643684906454,2.8444543066045864,0
0.7871321837909753,2.2837695543833454,0
1.717804123309565,0.8417968148159711,0
0.38064001710245754,1.4889595364198902,0
3.7406294458953306,1.7065149451106225,0
2.917221542115856,1.9429571323378119,0
2.8767267736904523,0.17308862169548234,0
1.5968116931504666,2.9494055237932186,0
1.8367450511668213,1.9135447172889528,0
1.5695380881142071,3.149379383367124,0
2.297514353954946,2.044022276175348,0
2.6430545453392926,2.5882249291179367,0
2.2125870464375366,3.5470314969908445,0
1.939712466360881,2.278081047967944,0
1.3570474466471096,2.150115227006129,0
3.5877615237453675,1.3567423982112612,0
0.8664071743615411,2.9967596428198156,0
1.8512338477663208,2.09600420496977,0
1.9548866963066651,2.079121723929535,0
2.8505306835234383,1.1608758094007263,0
0.9882259158945115,2.084968137037708,0
0.39356031055016727,0.6269464639580715,0
3.866683148331627,2.757468330061404,0
1.9899435281309854,3.23800693595844,0
0.959400769914855,1.6843968766141417,0
2.6234536094243825,2.8906716814313946,0
2.5129168468277765,-0.5412388076882246,0
1.031917882335422,2.4770680923568653,0
1.6440485069531936,4.5402316207591715,0
2.9265583009670966,2.5580818806186656,0
0.8830504462532764,1.9647032603970844,0
2.2412039642189523,3.1277836301278024,0
2.881131097099632,3.0329891945199456,0
1.076087984189998,3.412151698298631,0
0.6195692476927308,1.4640854383338382,0
2.4307711349456413,1.8501084082668606,0
0.9939631420796085,1.1784501743968674,0
0.4517456771509576,2.531974639007191,0
3.2605688450421493,1.899606496598634,0
1.5996511849865767,0.5276770715335104,0
2.913201924252178,4.211304333239493,0
0.20254419563310244,0.9365670618453932,0
1.320406957455856,1.4356820903175112,0
2.227345950143481,3.6142495472802274,0
3.0085972868601036,2.527597382774316,0
1.276071295941398,0.8803717663195456,0
1.203224693693699,3.548066801378739,0
1.938256698542099,1.5531637463373789,0
1.8162442697500079,2.8246182196384675,0
0.6871503254502083,3.4148741359224224,0
2.156476256946299,1.7836560217042738,0
2.442846113746739,2.218397073129937,0
1.6558035435326188,1.7472893279583932,0
1.131137453134048,2.6563907508593023,0
1.4680061905888382,1.0437415775677172,0
